road_link_id,from_node_id,to_node_id,time_period,volume,travel_time,speed,VOC,volume_at_p,resource_balance,notes
719,475,476,0600_1100,4468.419,1.675,54.760,0.894,,,719,475,476,1600_2100,4469.199,0.210,436.580,0.894,,,period-based
720,475,706,0600_1100,1855.759,2.549,59.297,0.530,,,720,475,706,1600_2100,1953.934,0.000,151171.797,0.558,,,period-based
721,475,707,0600_1100,870.645,1.179,59.966,0.249,,,721,475,707,1600_2100,1633.386,0.000,70686.602,0.467,,,period-based
722,476,475,0600_1100,2100.064,1.536,59.721,0.420,,,722,476,475,1600_2100,2100.064,0.229,400.000,0.420,,,period-based
723,476,477,0600_1100,4542.430,3.729,54.438,0.908,,,723,476,477,1600_2100,4542.430,0.508,400.000,0.908,,,period-based
724,476,705,0600_1100,2401.825,2.360,58.068,0.686,,,724,476,705,1600_2100,2466.959,0.000,137042.406,0.705,,,period-based
725,476,707,0600_1100,1072.707,1.186,59.921,0.306,,,725,476,707,1600_2100,2913.127,0.000,71064.602,0.832,,,period-based
726,477,476,0600_1100,2441.733,3.413,59.492,0.488,,,726,477,476,1600_2100,3697.914,0.000,203022.594,0.740,,,period-based
727,477,478,0600_1100,6573.263,2.657,51.864,1.011,,,727,477,478,1600_2100,6573.263,0.345,400.000,1.011,,,period-based
728,477,503,0600_1100,3962.449,0.809,58.782,0.610,,,728,477,503,1600_2100,3977.461,0.000,47580.000,0.612,,,period-based
729,477,504,0600_1100,4324.384,0.899,58.287,0.665,,,729,477,504,1600_2100,4325.064,0.099,527.854,0.665,,,period-based
730,478,477,0600_1100,4066.311,2.350,58.653,0.626,,,730,478,477,1600_2100,4082.005,0.000,137822.406,0.628,,,period-based
731,478,479,0600_1100,6705.466,3.532,51.287,1.032,,,731,478,479,1600_2100,7571.938,inf,0.000,1.165,,,period-based
732,478,633,0600_1100,5525.436,2.272,52.047,1.005,,,732,478,633,1600_2100,5525.436,0.296,400.000,1.005,,,period-based
733,478,703,0600_1100,4981.646,1.447,54.498,0.906,,,733,478,703,1600_2100,5215.849,0.000,78838.797,0.948,,,period-based
734,479,478,0600_1100,4406.035,3.115,58.158,0.678,,,734,479,478,1600_2100,4421.729,0.001,169029.594,0.680,,,period-based
735,479,480,0600_1100,5233.952,1.247,56.441,0.805,,,735,479,480,1600_2100,7688.211,inf,0.000,1.183,,,period-based
736,479,629,0600_1100,2728.002,2.467,54.419,0.909,,,736,479,629,1600_2100,3676.020,inf,0.000,1.225,,,period-based
737,479,693,0600_1100,4895.157,1.990,29.079,1.632,,,737,479,693,1600_2100,4895.157,0.145,400.000,1.632,,,period-based
738,480,479,0600_1100,4482.495,1.213,58.031,0.690,,,738,480,479,1600_2100,5446.208,0.000,70401.602,0.838,,,period-based
739,480,481,0600_1100,0.000,1.294,60.000,0.000,,,739,480,481,1600_2100,4628.850,0.000,77640.602,0.926,,,period-based
740,480,483,0600_1100,4999.995,1.754,52.174,1.000,,,740,480,483,1600_2100,5000.163,0.229,399.998,1.000,,,period-based
741,480,484,0600_1100,5501.866,2.197,49.184,1.100,,,741,480,484,1600_2100,6449.248,inf,0.000,1.290,,,period-based
742,480,486,0600_1100,6484.664,2.176,52.238,0.998,,,742,480,486,1600_2100,6915.308,108942073856.000,0.000,1.064,,,period-based
743,481,480,0600_1100,336.808,1.294,60.000,0.067,,,743,481,480,1600_2100,2533.048,0.000,77640.602,0.507,,,period-based
744,481,482,0600_1100,0.000,0.488,60.000,0.000,,,744,481,482,1600_2100,0.000,0.073,400.000,0.000,,,period-based
745,481,483,0600_1100,2474.015,1.103,59.812,0.381,,,745,481,483,1600_2100,5852.615,0.000,65981.398,0.900,,,period-based
746,481,691,0600_1100,2411.469,2.316,59.830,0.371,,,746,481,691,1600_2100,4922.810,0.000,138549.000,0.757,,,period-based
747,482,481,0600_1100,0.000,0.488,60.000,0.000,,,747,482,481,1600_2100,0.000,0.073,400.000,0.000,,,period-based
748,483,480,0600_1100,4602.502,1.689,54.167,0.921,,,748,483,480,1600_2100,4602.502,0.229,400.000,0.921,,,period-based
749,483,481,0600_1100,2411.469,1.103,59.830,0.371,,,749,483,481,1600_2100,3363.027,0.000,65981.398,0.517,,,period-based
750,483,539,0600_1100,2598.003,3.111,59.351,0.520,,,750,483,539,1600_2100,3042.244,0.000,184639.813,0.608,,,period-based
751,483,693,0600_1100,7620.740,0.875,46.750,1.172,,,751,483,693,1600_2100,10767.614,inf,0.000,1.657,,,period-based
752,484,480,0600_1100,5025.244,2.077,52.036,1.005,,,752,484,480,1600_2100,6771.846,inf,0.000,1.354,,,period-based
753,484,485,0600_1100,3371.502,3.082,58.195,0.674,,,753,484,485,1600_2100,4683.017,0.000,179377.203,0.937,,,period-based
754,484,627,0600_1100,6186.738,2.030,51.301,1.031,,,754,484,627,1600_2100,9205.216,inf,0.000,1.534,,,period-based
755,484,629,0600_1100,1696.031,1.530,59.943,0.283,,,755,484,629,1600_2100,2891.521,0.000,91719.602,0.482,,,period-based
756,485,484,0600_1100,2495.263,3.017,59.447,0.499,,,756,485,484,1600_2100,3751.512,0.000,179377.203,0.750,,,period-based
757,485,489,0600_1100,1561.324,2.443,59.915,0.312,,,757,485,489,1600_2100,6765.363,inf,0.000,1.353,,,period-based
758,485,626,0600_1100,6277.214,1.985,53.075,0.966,,,758,485,626,1600_2100,8471.844,inf,0.000,1.303,,,period-based
759,485,628,0600_1100,3804.953,1.388,58.962,0.585,,,759,485,628,1600_2100,5098.674,0.000,81840.000,0.784,,,period-based
760,486,480,0600_1100,6270.504,2.141,53.102,0.965,,,760,486,480,1600_2100,6844.157,2029297467392.000,0.000,1.053,,,period-based
761,486,535,0600_1100,7398.757,0.315,47.931,1.138,,,761,486,535,1600_2100,9736.148,inf,0.000,1.498,,,period-based
762,486,627,0600_1100,7289.295,2.602,48.495,1.121,,,762,486,627,1600_2100,7979.365,inf,0.000,1.228,,,period-based
763,486,691,0600_1100,7134.081,1.299,49.275,1.098,,,763,486,691,1600_2100,7455.815,2364337577567191040.000,0.000,1.147,,,period-based
764,487,488,0600_1100,3211.225,2.465,58.507,0.642,,,764,487,488,1600_2100,3356.192,0.000,144234.000,0.671,,,period-based
765,487,535,0600_1100,5467.602,3.759,55.809,0.841,,,765,487,535,1600_2100,6037.601,0.000,209772.609,0.929,,,period-based
766,487,681,0600_1100,3608.038,2.158,45.668,1.203,,,766,487,681,1600_2100,3639.211,101.543,0.971,1.213,,,period-based
767,487,682,0600_1100,2965.776,1.722,52.481,0.989,,,767,487,682,1600_2100,3105.825,29.016,3.115,1.035,,,period-based
768,488,405,0600_1100,3938.053,1.008,56.726,0.788,,,768,488,405,1600_2100,4041.657,0.000,57171.000,0.808,,,period-based
769,488,487,0600_1100,5257.627,2.845,50.702,1.052,,,769,488,487,1600_2100,5523.499,113370873856.000,0.000,1.105,,,period-based
770,488,680,0600_1100,2869.723,2.894,47.603,1.148,,,770,488,680,1600_2100,3112.110,39064331254202739195904.000,0.000,1.245,,,period-based
771,488,682,0600_1100,3763.019,1.797,33.899,1.505,,,771,488,682,1600_2100,3818.125,2076019072.000,0.000,1.527,,,period-based
772,489,485,0600_1100,416.040,2.440,60.000,0.083,,,772,489,485,1600_2100,3696.254,0.000,146400.000,0.739,,,period-based
773,489,490,0600_1100,2050.756,0.979,59.911,0.316,,,773,489,490,1600_2100,7623.542,inf,0.000,1.173,,,period-based
774,489,630,0600_1100,3384.733,1.952,53.041,0.967,,,774,489,630,1600_2100,4094.577,inf,0.000,1.170,,,period-based
775,489,631,0600_1100,2927.762,1.899,55.895,0.837,,,775,489,631,1600_2100,3100.438,0.000,106140.000,0.886,,,period-based
776,490,489,0600_1100,380.329,0.978,60.000,0.059,,,776,490,489,1600_2100,3869.237,0.000,58674.000,0.595,,,period-based
777,490,491,0600_1100,3704.579,2.436,59.065,0.570,,,777,490,491,1600_2100,10351.553,inf,0.000,1.593,,,period-based
778,490,557,0600_1100,4416.312,2.658,54.981,0.883,,,778,490,557,1600_2100,5298.247,5678284777176610897920.000,0.000,1.060,,,period-based
779,490,631,0600_1100,4655.760,1.334,53.920,0.931,,,779,490,631,1600_2100,4660.331,0.130,551.689,0.932,,,period-based
780,491,490,0600_1100,1070.197,2.399,59.993,0.165,,,780,491,490,1600_2100,4553.813,0.000,143908.203,0.701,,,period-based
781,491,492,0600_1100,1502.745,2.635,59.974,0.231,,,781,491,492,1600_2100,19944.152,inf,0.000,3.068,,,period-based
782,491,558,0600_1100,5127.306,2.483,56.707,0.789,,,782,491,558,1600_2100,5127.308,0.352,400.238,0.789,,,period-based
783,491,559,0600_1100,3390.977,0.745,59.341,0.522,,,783,491,559,1600_2100,5706.459,0.000,44224.203,0.878,,,period-based
784,492,491,0600_1100,289.033,2.634,60.000,0.044,,,784,492,491,1600_2100,1398.456,0.000,158059.203,0.215,,,period-based
785,492,493,0600_1100,973.872,0.993,59.995,0.150,,,785,492,493,1600_2100,11823.492,inf,0.000,1.819,,,period-based
786,492,561,0600_1100,4840.474,2.224,59.256,0.538,,,786,492,561,1600_2100,13723.913,inf,0.000,1.525,,,period-based
787,492,562,0600_1100,7477.995,0.790,55.997,0.831,,,787,492,562,1600_2100,7477.995,0.111,400.000,0.831,,,period-based
788,493,492,0600_1100,177.834,0.993,60.000,0.027,,,788,493,492,1600_2100,1106.526,0.000,59580.598,0.170,,,period-based
789,493,494,0600_1100,6590.341,2.212,51.790,1.014,,,789,493,494,1600_2100,6590.341,0.286,400.000,1.014,,,period-based
790,493,497,0600_1100,6646.783,1.639,51.546,1.023,,,790,493,497,1600_2100,6646.783,0.211,400.000,1.023,,,period-based
791,493,562,0600_1100,10476.014,0.599,57.644,0.722,,,791,493,562,1600_2100,17619.725,inf,0.000,1.215,,,period-based
792,493,564,0600_1100,10696.247,1.909,57.448,0.738,,,792,493,564,1600_2100,16123.210,inf,0.000,1.112,,,period-based
793,494,493,0600_1100,7005.022,2.296,49.903,1.078,,,793,494,493,1600_2100,7005.022,0.286,400.000,1.078,,,period-based
794,494,495,0600_1100,6183.934,2.675,58.059,0.687,,,794,494,495,1600_2100,6627.655,0.000,155280.609,0.736,,,period-based
795,494,561,0600_1100,6453.991,0.691,58.478,0.645,,,795,494,561,1600_2100,7666.230,0.000,40426.199,0.767,,,period-based
796,494,563,0600_1100,10000.460,2.535,52.173,1.000,,,796,494,563,1600_2100,10017.531,0.341,388.215,1.002,,,period-based
797,495,494,0600_1100,8559.438,2.906,53.442,0.951,,,797,495,494,1600_2100,9636.896,38347794325228464696984340529152.000,0.000,1.071,,,period-based
798,495,496,0600_1100,6796.436,2.488,57.209,0.755,,,798,495,496,1600_2100,12131.090,inf,0.000,1.348,,,period-based
799,495,551,0600_1100,3803.322,3.312,59.226,0.543,,,799,495,551,1600_2100,7524.920,inf,0.000,1.075,,,period-based
800,495,560,0600_1100,2918.542,0.616,59.729,0.417,,,800,495,560,1600_2100,5140.238,0.000,36782.398,0.734,,,period-based
801,496,436,0600_1100,7072.751,1.007,56.753,0.786,,,801,496,436,1600_2100,12573.498,inf,0.000,1.397,,,period-based
802,496,495,0600_1100,8122.587,2.609,54.569,0.903,,,802,496,495,1600_2100,9098.301,14273.778,0.010,1.011,,,period-based
803,496,553,0600_1100,5119.166,1.586,55.582,0.853,,,803,496,553,1600_2100,5706.806,0.000,88144.195,0.951,,,period-based
804,496,556,0600_1100,6852.195,1.235,47.803,1.142,,,804,496,556,1600_2100,8299.093,inf,0.000,1.383,,,period-based
805,497,493,0600_1100,8317.367,1.975,42.792,1.280,,,805,497,493,1600_2100,8317.367,0.211,400.000,1.280,,,period-based
806,497,498,0600_1100,6646.783,0.674,51.546,1.023,,,806,497,498,1600_2100,6646.783,0.087,400.000,1.023,,,period-based
807,498,497,0600_1100,8317.367,0.811,42.792,1.280,,,807,498,497,1600_2100,8317.367,0.087,400.000,1.280,,,period-based
808,498,499,0600_1100,88.331,1.258,60.000,0.018,,,808,498,499,1600_2100,88.331,0.189,400.000,0.018,,,period-based
809,498,533,0600_1100,6558.451,1.418,51.927,1.009,,,809,498,533,1600_2100,6558.451,0.184,400.000,1.009,,,period-based
810,499,498,0600_1100,435.465,1.258,59.999,0.087,,,810,499,498,1600_2100,435.465,0.189,400.000,0.087,,,period-based
811,499,500,0600_1100,896.231,2.606,59.991,0.179,,,811,499,500,1600_2100,2280.872,0.000,156355.203,0.456,,,period-based
812,499,567,0600_1100,12730.468,1.771,51.663,1.018,,,812,499,567,1600_2100,23735.268,inf,0.000,1.899,,,period-based
813,499,569,0600_1100,6524.489,1.061,59.339,0.522,,,813,499,569,1600_2100,10231.281,0.000,62968.797,0.819,,,period-based
814,500,499,0600_1100,2453.861,2.629,59.482,0.491,,,814,500,499,1600_2100,3383.865,0.000,156355.203,0.677,,,period-based
815,500,501,0600_1100,1667.251,3.314,59.889,0.333,,,815,500,501,1600_2100,3051.892,0.000,198485.391,0.610,,,period-based
816,500,566,0600_1100,5996.944,2.273,40.730,1.333,,,816,500,566,1600_2100,5996.944,0.231,400.000,1.333,,,period-based
817,500,570,0600_1100,5251.555,0.858,46.940,1.167,,,817,500,570,1600_2100,5251.555,0.101,400.000,1.167,,,period-based
818,501,500,0600_1100,3716.538,3.460,57.373,0.743,,,818,501,500,1600_2100,4646.541,0.000,198485.391,0.929,,,period-based
819,501,502,0600_1100,2055.597,3.206,59.744,0.411,,,819,501,502,1600_2100,2760.804,0.000,191512.797,0.552,,,period-based
820,501,571,0600_1100,2914.487,1.138,59.299,0.530,,,820,501,571,1600_2100,4426.732,0.000,67486.805,0.805,,,period-based
821,501,636,0600_1100,5673.869,1.248,51.287,1.032,,,821,501,636,1600_2100,5941.882,158240000.000,0.000,1.080,,,period-based
822,502,501,0600_1100,3916.731,3.372,56.792,0.783,,,822,502,501,1600_2100,4400.222,0.000,191512.797,0.880,,,period-based
823,502,503,0600_1100,2309.463,3.338,59.857,0.355,,,823,502,503,1600_2100,3014.674,0.000,199797.000,0.464,,,period-based
824,502,632,0600_1100,2195.719,2.774,35.530,1.464,,,824,502,632,1600_2100,2195.719,0.246,400.000,1.464,,,period-based
825,502,634,0600_1100,1310.916,1.725,55.172,0.874,,,825,502,634,1600_2100,1310.916,0.238,400.000,0.874,,,period-based
826,503,477,0600_1100,1897.206,0.794,59.935,0.292,,,826,503,477,1600_2100,3153.388,0.000,47580.000,0.485,,,period-based
827,503,502,0600_1100,4083.964,3.408,58.629,0.628,,,827,503,502,1600_2100,4565.603,0.000,199797.000,0.702,,,period-based
828,503,504,0600_1100,1561.718,0.366,59.978,0.223,,,828,503,504,1600_2100,2633.134,0.000,21960.000,0.376,,,period-based
829,503,633,0600_1100,4304.399,3.116,58.740,0.615,,,829,503,633,1600_2100,11100.491,inf,0.000,1.586,,,period-based
830,504,477,0600_1100,6795.858,1.030,50.881,1.046,,,830,504,477,1600_2100,6795.858,0.131,400.000,1.046,,,period-based
831,504,503,0600_1100,4425.921,0.375,58.595,0.632,,,831,504,503,1600_2100,11054.199,inf,0.000,1.579,,,period-based
832,504,505,0600_1100,4075.406,3.303,58.641,0.627,,,832,504,505,1600_2100,4541.246,0.000,193703.406,0.699,,,period-based
833,504,635,0600_1100,3782.339,0.720,59.243,0.540,,,833,504,635,1600_2100,4426.977,0.000,42682.801,0.632,,,period-based
834,505,504,0600_1100,7401.936,4.043,47.914,1.139,,,834,505,504,1600_2100,7402.884,0.548,353.578,1.139,,,period-based
835,505,506,0600_1100,3159.063,2.252,59.502,0.486,,,835,505,506,1600_2100,3281.223,0.000,134028.000,0.505,,,period-based
836,505,634,0600_1100,4420.024,1.873,57.462,0.737,,,836,505,634,1600_2100,6201.084,8476832880652502557523968.000,0.000,1.034,,,period-based
837,505,639,0600_1100,2750.510,1.402,59.605,0.458,,,837,505,639,1600_2100,3472.637,0.000,83541.000,0.579,,,period-based
838,506,505,0600_1100,5673.409,2.428,55.195,0.873,,,838,506,505,1600_2100,6526.181,10.324,12.982,1.004,,,period-based
839,506,507,0600_1100,2471.538,3.612,59.467,0.494,,,839,506,507,1600_2100,2496.424,0.000,214820.391,0.499,,,period-based
840,506,639,0600_1100,2762.823,0.875,59.173,0.553,,,840,506,639,1600_2100,2806.487,0.000,51760.199,0.561,,,period-based
841,506,644,0600_1100,2659.449,2.442,59.288,0.532,,,841,506,644,1600_2100,3542.500,0.000,144790.203,0.708,,,period-based
842,507,506,0600_1100,4783.066,4.030,53.304,0.957,,,842,507,506,1600_2100,4783.066,0.537,400.000,0.957,,,period-based
843,507,508,0600_1100,1512.672,7.083,59.925,0.303,,,843,507,508,1600_2100,1589.994,0.000,424434.000,0.318,,,period-based
844,507,578,0600_1100,575.637,5.173,59.805,0.384,,,844,507,578,1600_2100,600.523,0.000,309394.188,0.400,,,period-based
845,507,646,0600_1100,2960.284,0.894,18.318,1.974,,,845,507,646,1600_2100,2960.284,0.041,400.000,1.974,,,period-based
846,508,450,0600_1100,1440.993,3.523,59.938,0.288,,,846,508,450,1600_2100,1518.316,0.000,211173.000,0.304,,,period-based
847,508,507,0600_1100,3630.883,7.369,57.597,0.726,,,847,508,507,1600_2100,3630.883,1.061,400.000,0.726,,,period-based
848,508,509,0600_1100,3084.652,1.933,58.724,0.617,,,848,508,509,1600_2100,3090.456,0.017,6529.529,0.618,,,period-based
849,509,508,0600_1100,5071.877,2.192,51.777,1.014,,,849,509,508,1600_2100,5071.877,0.284,400.000,1.014,,,period-based
850,509,510,0600_1100,2464.715,3.016,59.473,0.493,,,850,509,510,1600_2100,2973.277,0.000,179377.203,0.595,,,period-based
851,509,659,0600_1100,3038.159,1.122,58.798,0.608,,,851,509,659,1600_2100,3038.159,0.165,400.000,0.608,,,period-based
852,509,667,0600_1100,2203.116,2.174,59.663,0.441,,,852,509,667,1600_2100,2504.338,0.000,129711.000,0.501,,,period-based
853,510,509,0600_1100,3597.966,3.110,57.680,0.720,,,853,510,509,1600_2100,3597.966,0.448,400.000,0.720,,,period-based
854,510,511,0600_1100,2955.534,0.248,58.921,0.591,,,854,510,511,1600_2100,4673.137,0.000,14640.000,0.935,,,period-based
855,510,658,0600_1100,3043.344,1.102,57.129,0.761,,,855,510,658,1600_2100,4479.017,inf,0.000,1.120,,,period-based
856,510,666,0600_1100,1562.208,2.228,59.791,0.391,,,856,510,666,1600_2100,1725.968,0.000,133225.797,0.431,,,period-based
857,511,510,0600_1100,4241.903,0.263,55.674,0.848,,,857,511,510,1600_2100,5745.066,inf,0.000,1.149,,,period-based
858,511,512,0600_1100,2412.328,2.091,59.516,0.482,,,858,511,512,1600_2100,2483.046,0.000,124439.992,0.497,,,period-based
859,511,521,0600_1100,0.000,2.868,60.000,0.000,,,859,511,521,1600_2100,1663.946,0.000,172059.000,0.333,,,period-based
860,511,522,0600_1100,1019.002,4.273,59.984,0.204,,,860,511,522,1600_2100,12957.988,inf,0.000,2.592,,,period-based
861,512,511,0600_1100,4489.973,2.276,54.668,0.898,,,861,512,511,1600_2100,4489.973,0.311,400.000,0.898,,,period-based
862,512,513,0600_1100,2597.121,3.467,59.352,0.519,,,862,512,513,1600_2100,2624.582,0.000,205775.406,0.525,,,period-based
863,512,661,0600_1100,2067.272,1.288,51.229,1.034,,,863,512,661,1600_2100,2137.989,18.469,3.573,1.069,,,period-based
864,512,670,0600_1100,1038.934,3.459,59.352,0.519,,,864,512,670,1600_2100,1082.356,0.000,205286.391,0.541,,,period-based
865,513,512,0600_1100,5582.873,4.229,48.656,1.117,,,865,513,512,1600_2100,5582.873,0.514,400.000,1.117,,,period-based
866,513,514,0600_1100,2597.121,4.939,59.352,0.519,,,866,513,514,1600_2100,2598.040,0.402,730.050,0.520,,,period-based
867,513,902,0600_1100,4246.241,4.161,45.284,1.213,,,867,513,902,1600_2100,4246.241,0.471,400.000,1.213,,,period-based
868,513,905,0600_1100,85.328,5.898,60.000,0.024,,,868,513,905,1600_2100,562.107,0.000,353886.000,0.161,,,period-based
869,514,513,0600_1100,5309.024,5.818,50.392,1.062,,,869,514,513,1600_2100,5309.024,0.733,400.000,1.062,,,period-based
870,514,515,0600_1100,2635.521,4.074,59.313,0.527,,,870,514,515,1600_2100,2636.888,0.252,959.635,0.527,,,period-based
871,514,903,0600_1100,2244.023,2.683,57.309,0.748,,,871,514,903,1600_2100,2244.023,0.384,400.000,0.748,,,period-based
872,514,905,0600_1100,2335.334,7.087,56.868,0.778,,,872,514,905,1600_2100,2335.334,1.008,400.000,0.778,,,period-based
873,515,514,0600_1100,4390.703,4.387,55.086,0.878,,,873,515,514,1600_2100,4390.703,0.604,400.000,0.878,,,period-based
874,515,516,0600_1100,0.000,5.288,60.000,0.000,,,874,515,516,1600_2100,958.486,0.000,317260.813,0.192,,,period-based
875,515,534,0600_1100,2707.021,1.576,56.943,0.773,,,875,515,534,1600_2100,3475.430,0.001,89725.797,0.993,,,period-based
876,515,544,0600_1100,1656.967,0.307,59.551,0.473,,,876,515,544,1600_2100,1658.022,0.021,879.842,0.474,,,period-based
877,515,932,0600_1100,12.000,10.443,60.000,0.002,,,877,515,932,1600_2100,19.600,0.000,626556.000,0.004,,,period-based
878,516,515,0600_1100,0.000,5.288,60.000,0.000,,,878,516,515,1600_2100,772.896,0.000,317260.813,0.155,,,period-based
879,516,517,0600_1100,0.000,6.588,60.000,0.000,,,879,516,517,1600_2100,1123.614,0.000,395296.813,0.321,,,period-based
880,516,903,0600_1100,593.638,7.214,59.999,0.099,,,880,516,903,1600_2100,3576.546,0.000,432825.000,0.596,,,period-based
881,516,906,0600_1100,3362.551,1.136,59.125,0.560,,,881,516,906,1600_2100,3362.551,0.168,400.000,0.560,,,period-based
882,517,516,0600_1100,0.000,6.588,60.000,0.000,,,882,517,516,1600_2100,2532.830,0.000,395296.813,0.724,,,period-based
883,517,518,0600_1100,0.000,7.191,60.000,0.000,,,883,517,518,1600_2100,1196.295,0.000,431461.188,0.342,,,period-based
884,517,908,0600_1100,400.637,1.643,59.994,0.160,,,884,517,908,1600_2100,400.637,0.246,400.000,0.160,,,period-based
885,517,909,0600_1100,16.040,4.313,60.000,0.006,,,885,517,909,1600_2100,57.330,0.000,258801.016,0.023,,,period-based
886,518,517,0600_1100,0.000,7.191,60.000,0.000,,,886,518,517,1600_2100,2365.346,0.000,431461.188,0.676,,,period-based
887,518,911,0600_1100,39.930,3.627,60.000,0.011,,,887,518,911,1600_2100,138.956,0.000,217639.203,0.040,,,period-based
888,518,912,0600_1100,91.780,2.166,60.000,0.026,,,888,518,912,1600_2100,1965.685,0.000,129968.406,0.562,,,period-based
889,518,930,0600_1100,0.000,38.356,60.000,0.000,,,889,518,930,1600_2100,0.000,5.753,400.000,0.000,,,period-based
890,519,520,0600_1100,0.000,0.682,60.000,0.000,,,890,519,520,1600_2100,0.000,0.102,400.000,0.000,,,period-based
891,519,521,0600_1100,0.000,2.508,60.000,0.000,,,891,519,521,1600_2100,12274.628,inf,0.000,2.455,,,period-based
892,519,668,0600_1100,1251.729,0.364,58.650,0.626,,,892,519,668,1600_2100,2877.757,inf,0.000,1.439,,,period-based
893,519,670,0600_1100,1468.552,3.350,57.493,0.734,,,893,519,670,1600_2100,1468.552,0.482,400.000,0.734,,,period-based
894,520,519,0600_1100,0.000,0.682,60.000,0.000,,,894,520,519,1600_2100,0.000,0.102,400.000,0.000,,,period-based
895,521,511,0600_1100,126.946,2.868,60.000,0.025,,,895,521,511,1600_2100,12409.524,inf,0.000,2.482,,,period-based
896,521,519,0600_1100,0.000,2.508,60.000,0.000,,,896,521,519,1600_2100,1626.028,0.000,150461.391,0.325,,,period-based
897,521,666,0600_1100,1107.731,0.828,57.438,0.738,,,897,521,666,1600_2100,1233.179,0.000,47580.000,0.822,,,period-based
898,521,670,0600_1100,678.489,2.745,59.626,0.452,,,898,521,670,1600_2100,800.613,0.000,163680.000,0.534,,,period-based
899,522,511,0600_1100,100.780,4.272,60.000,0.020,,,899,522,511,1600_2100,1277.345,0.000,256304.391,0.255,,,period-based
900,522,523,0600_1100,1019.002,5.706,59.984,0.204,,,900,522,523,1600_2100,12957.988,inf,0.000,2.592,,,period-based
901,523,522,0600_1100,100.780,5.705,60.000,0.020,,,901,523,522,1600_2100,1277.345,0.000,342283.188,0.255,,,period-based
902,523,530,0600_1100,3202.033,2.126,58.523,0.640,,,902,523,530,1600_2100,13158.515,inf,0.000,2.632,,,period-based
903,523,545,0600_1100,1019.149,0.061,59.984,0.204,,,903,523,545,1600_2100,6791.956,inf,0.000,1.358,,,period-based
904,524,525,0600_1100,1385.615,2.947,59.947,0.277,,,904,524,525,1600_2100,4770.462,0.000,176668.203,0.954,,,period-based
905,524,545,0600_1100,2262.234,3.738,59.625,0.452,,,905,524,545,1600_2100,5077.792,4207805710731313152.000,0.000,1.016,,,period-based
906,524,578,0600_1100,2617.602,2.767,59.542,0.476,,,906,524,578,1600_2100,3902.003,0.000,164740.813,0.709,,,period-based
907,524,647,0600_1100,2885.676,0.811,59.326,0.525,,,907,524,647,1600_2100,4701.653,0.000,48139.801,0.855,,,period-based
908,525,452,0600_1100,2086.665,2.166,59.728,0.417,,,908,525,452,1600_2100,2701.819,0.000,129400.805,0.540,,,period-based
909,525,524,0600_1100,2985.812,3.001,58.877,0.597,,,909,525,524,1600_2100,2986.378,0.330,535.442,0.597,,,period-based
910,525,652,0600_1100,1959.868,1.071,59.788,0.392,,,910,525,652,1600_2100,3268.753,0.000,64023.602,0.654,,,period-based
911,525,657,0600_1100,2408.522,2.256,59.519,0.482,,,911,525,657,1600_2100,4871.625,0.000,134277.609,0.974,,,period-based
912,526,527,0600_1100,3525.712,6.198,51.972,1.007,,,912,526,527,1600_2100,3525.712,0.805,400.000,1.007,,,period-based
913,526,528,0600_1100,5569.651,10.580,48.743,1.114,,,913,526,528,1600_2100,5569.651,1.289,400.000,1.114,,,period-based
914,526,541,0600_1100,2432.666,0.455,57.971,0.695,,,914,526,541,1600_2100,2432.666,0.066,400.000,0.695,,,period-based
915,526,546,0600_1100,1047.031,2.942,59.928,0.299,,,915,526,546,1600_2100,1047.031,0.441,400.000,0.299,,,period-based
916,527,526,0600_1100,4018.773,6.768,47.591,1.148,,,916,527,526,1600_2100,4018.773,0.805,400.000,1.148,,,period-based
917,527,542,0600_1100,965.726,0.614,59.948,0.276,,,917,527,542,1600_2100,965.726,0.092,400.000,0.276,,,period-based
918,527,543,0600_1100,4264.748,4.873,45.090,1.218,,,918,527,543,1600_2100,4264.748,0.549,400.000,1.218,,,period-based
919,527,546,0600_1100,3128.536,3.558,54.757,0.894,,,919,527,546,1600_2100,3128.536,0.487,400.000,0.894,,,period-based
920,528,526,0600_1100,4610.689,9.527,54.129,0.922,,,920,528,526,1600_2100,4610.689,1.289,400.000,0.922,,,period-based
921,528,529,0600_1100,3755.599,1.327,59.013,0.578,,,921,528,529,1600_2100,3875.135,0.000,78327.602,0.596,,,period-based
922,528,573,0600_1100,4517.321,2.975,48.232,1.129,,,922,528,573,1600_2100,4517.321,0.359,400.000,1.129,,,period-based
923,528,575,0600_1100,1965.774,1.156,59.480,0.491,,,923,528,575,1600_2100,11667.798,inf,0.000,2.917,,,period-based
924,529,528,0600_1100,3607.169,1.324,59.158,0.555,,,924,529,528,1600_2100,13062.889,inf,0.000,2.010,,,period-based
925,529,530,0600_1100,469.901,1.895,60.000,0.072,,,925,529,530,1600_2100,1381.477,0.000,113695.797,0.213,,,period-based
926,529,531,0600_1100,7816.691,1.478,45.672,1.203,,,926,529,531,1600_2100,8599.576,inf,0.000,1.323,,,period-based
927,530,523,0600_1100,609.286,2.074,59.998,0.122,,,927,530,523,1600_2100,1881.542,0.000,124439.992,0.376,,,period-based
928,530,529,0600_1100,4061.091,1.938,58.659,0.625,,,928,530,529,1600_2100,14127.285,inf,0.000,2.173,,,period-based
